,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
63,A-569212,Source2,1,2022-07-12 06:36:44,2022-07-12 07:44:27,38.508183,-90.377243,38.7267,-90.32788,0.0,Crash on MO-21 Tesson Ferry Rd at Kennerly Rd.,Kennerly Rd,St Louis,MO,63128-2704,US,US/Central,KCPS,2022-07-12 06:53:00,76.0,76.0,69.0,29.49,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
64,A-569836,Source2,3,2022-07-11 12:30:28,2022-07-11 12:59:38,38.720184,-90.309212,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-70 Eastbound at Exit 239 Hanley Rd.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-07-11 12:51:00,95.0,95.0,43.0,29.22,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
65,A-570892,Source2,3,2022-07-09 13:34:53,2022-07-09 14:04:05,38.605179,-90.308311,38.7267,-90.32788,0.0,Left lane blocked due to crash on I-44 Eastbound at Exit 284A Jamieson Ave.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-07-09 07:09:00,74.0,74.0,97.0,29.53,2.0,N,8.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
66,A-571135,Source2,3,2022-07-08 19:20:19,2022-07-08 20:40:12,38.71093,-90.285759,38.7267,-90.32788,0.0,Left lane closed due to crash on I-70 Eastbound at Exit 241B MO-U.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-07-08 19:27:00,83.0,83.0,82.0,29.25,10.0,ESE,7.0,0.13,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
67,A-572713,Source2,3,2022-07-07 09:27:31,2022-07-07 10:26:14,38.694042,-90.450661,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-270 Southbound after Exit 16 MO-364.,20A,St Louis,MO,63146,US,US/Central,KSTL,2022-07-07 09:51:00,81.0,81.0,74.0,29.31,10.0,SE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
68,A-576650,Source2,4,2022-07-03 04:16:18,2022-07-03 05:30:58,38.698105,-90.450768,38.7267,-90.32788,1.850000023841858,Three lanes blocked due to crash on I-270 Southbound from Exit 17 / Dorsett Rd to Exits 16 / MO-364.,I-270,St Louis,MO,63146,US,US/Central,KSTL,2022-07-03 03:51:00,73.0,73.0,79.0,29.4,10.0,ENE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
69,A-576873,Source2,3,2022-07-02 12:37:29,2022-07-02 13:06:16,38.605179,-90.308311,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-44 Eastbound at Exit 284A Jamieson Ave.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-07-02 12:35:00,73.0,73.0,96.0,29.61,2.0,CALM,0.0,0.16,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
70,A-576889,Source2,3,2022-07-02 13:36:27,2022-07-02 14:20:32,38.683456,-90.239143,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-70 Westbound at Exit 245A Shreve Ave.,Shreve Ave,St Louis (City),MO,63115,US,US/Central,KSTL,2022-07-02 13:41:00,77.0,77.0,88.0,29.41,5.0,WNW,5.0,0.08,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
72,A-576915,Source2,3,2022-07-02 11:55:22,2022-07-02 13:04:02,38.704521,-90.270912,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-70 Eastbound at Exits 242 243A Woodland Ave.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-07-02 11:51:00,77.0,77.0,82.0,29.41,9.0,SE,6.0,0.09,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
73,A-576921,Source2,3,2022-07-02 12:08:16,2022-07-02 13:07:51,38.553238,-90.270386,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-55 Southbound at Exit 202B Germania St.,I-55,St Louis (City),MO,63111,US,US/Central,KCPS,2022-07-02 12:03:00,73.0,73.0,100.0,29.61,2.0,CALM,0.0,0.03,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
74,A-577080,Source2,3,2022-07-01 04:39:54,2022-07-01 05:40:17,38.71093,-90.285759,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-70 Westbound at Exit 241B MO-U Lucas-Hunt Rd.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-07-01 04:51:00,80.0,80.0,67.0,29.34,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
75,A-577213,Source2,3,2022-07-01 17:42:58,2022-07-01 18:57:10,38.633175,-90.344124,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-170 Northbound after Exits 1A 1B I-64 Exits 31A 31B 31B-A.,Galleria Pkwy,St Louis,MO,63117,US,US/Central,KSTL,2022-07-01 17:51:00,93.0,93.0,39.0,29.27,10.0,NNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
76,A-577760,Source2,3,2022-07-01 09:49:39,2022-07-01 10:48:43,38.71093,-90.285759,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-70 Westbound after Exit 241B MO-U.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-07-01 09:51:00,89.0,89.0,55.0,29.36,10.0,WSW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
77,A-578151,Source2,2,2022-07-01 06:03:25,2022-07-01 07:05:30,38.614159,-90.196831,38.7267,-90.32788,0.0,Crash on I-44 Southbound at Exit 290C 7th St.,I-55,St Louis (City),MO,63104,US,US/Central,KCPS,2022-07-01 05:53:00,71.0,71.0,90.0,29.56,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
78,A-579181,Source2,2,2022-06-30 07:35:11,2022-06-30 08:04:53,38.771259,-90.284492,38.7267,-90.32788,0.0,Crash on I-270 Eastbound at Elizabeth Ave.,I-270,St Louis,MO,63135,US,US/Central,KSTL,2022-06-30 07:51:00,78.0,78.0,50.0,29.48,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
79,A-579608,Source2,3,2022-06-29 18:23:21,2022-06-29 19:22:22,38.68383,-90.221581,38.7267,-90.32788,0.0,TWO LEFT lane blocked due to crash on I-70 Eastbound near Exit 246A Carrie Ave.,246A,St Louis (City),MO,63147,US,US/Central,KSTL,2022-06-29 18:51:00,89.0,89.0,35.0,29.47,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
80,A-579808,Source2,3,2022-06-29 13:11:30,2022-06-29 14:25:46,38.629848,-90.334824,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-64 Westbound at Exit 31B / Hanley rd.,US-40,St Louis,MO,63117,US,US/Central,KSTL,2022-06-29 12:51:00,87.0,87.0,32.0,29.56,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
81,A-582171,Source2,2,2022-06-27 07:59:48,2022-06-27 08:29:22,38.595015999999994,-90.327477,38.7267,-90.32788,0.0,Crash on I-44 Westbound at Exit 283 Shrewsbury Ave.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2022-06-27 07:53:00,70.0,70.0,63.0,29.83,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
82,A-585326,Source2,1,2022-06-23 06:45:37,2022-06-23 08:09:12,38.731209,-90.245613,38.7267,-90.32788,0.0,Crash on MO-AC at Grand River Rd.,Grand River Rd,St Louis,MO,63136,US,US/Central,KSTL,2022-06-23 06:51:00,73.0,73.0,73.0,29.42,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
83,A-586700,Source2,3,2022-06-21 20:46:35,2022-06-21 23:16:28,38.511517,-90.335953,38.7267,-90.32788,0.0,Left lane closed due to crash on I-55 Southbound at Lindbergh Blvd.,S Lindbergh Blvd,St Louis,MO,63123,US,US/Central,KCPS,2022-06-21 20:53:00,84.0,84.0,61.0,29.6,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
84,A-589603,Source2,3,2022-06-18 15:20:13,2022-06-18 15:49:32,38.728779,-90.329926,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-70 Westbound at Exit 238B I-170 Exit 7.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-06-18 14:51:00,86.0,86.0,35.0,29.49,10.0,E,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
85,A-590055,Source2,3,2022-06-17 17:11:57,2022-06-17 18:11:36,38.631577,-90.284828,38.7267,-90.32788,0.0,Right hand shoulder blocked due to crash on I-64 Westbound at Exit 34B Oakland Ave.,US-40,St Louis (City),MO,63110,US,US/Central,KCPS,2022-06-17 16:53:00,91.0,91.0,42.0,29.54,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
86,A-590665,Source2,3,2022-06-17 07:29:35,2022-06-17 07:59:07,38.605179,-90.308311,38.7267,-90.32788,0.0,Center lane blocked due to crash on I-44 Eastbound before Exit 284A Jamieson Ave.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-06-17 07:23:00,72.0,72.0,91.0,29.68,7.0,N,10.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
87,A-590907,Source2,2,2022-06-17 06:01:04,2022-06-17 06:30:26,38.768654,-90.213013,38.7267,-90.32788,0.0,Crash on I-270 Westbound after Exit 33 Lilac Ave.,I-270,St Louis,MO,63138,US,US/Central,KSTL,2022-06-17 05:51:00,74.0,74.0,82.0,29.43,10.0,NNW,16.0,0.17,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
88,A-591424,Source2,3,2022-06-16 15:21:06,2022-06-16 16:20:38,38.487713,-90.35376,38.7267,-90.32788,0.0,Center lane blocked due to crash on I-55 Northbound after Exit 195 Butler Hill Rd.,I-55,St Louis,MO,63129,US,US/Central,KCPS,2022-06-16 14:53:00,95.0,95.0,52.0,29.56,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
89,A-591448,Source2,3,2022-06-16 15:57:14,2022-06-16 16:26:37,38.654408,-90.448212,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-270 Southbound after Exit 13 MO-AB.,I-270,St Louis,MO,63141,US,US/Central,KSTL,2022-06-16 15:51:00,96.0,96.0,51.0,29.36,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
90,A-591738,Source2,1,2022-06-16 08:59:45,2022-06-16 09:29:11,38.710322999999995,-90.286217,38.7267,-90.32788,0.0,Crash on MO-U near I-70 Exit 241B.,Lucas-Hunt Rd,St Louis,MO,63121,US,US/Central,KSTL,2022-06-16 08:51:00,87.0,87.0,61.0,29.4,10.0,WSW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
91,A-591792,Source2,3,2022-06-16 09:52:53,2022-06-16 10:22:20,38.673958,-90.362061,38.7267,-90.32788,0.0,Center lane blocked due to crash on I-170 Southbound at Exit 3 MO-340 Olive Blvd.,I-170,St Louis,MO,63132,US,US/Central,KSTL,2022-06-16 09:51:00,89.0,89.0,61.0,29.4,10.0,W,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
92,A-592158,Source2,3,2022-06-16 07:02:00,2022-06-16 07:31:24,38.772296999999995,-90.306618,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-270 Westbound before Elizabeth Ave.,I-270,St Louis,MO,63135,US,US/Central,KSTL,2022-06-16 06:51:00,83.0,83.0,67.0,29.39,10.0,SW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
93,A-592313,Source2,3,2022-06-15 18:43:22,2022-06-15 19:12:54,38.611969,-90.211372,38.7267,-90.32788,0.0,Left lane blocked due to crash on I-44 Westbound at Exit 290A I-55.,290B,St Louis (City),MO,63104,US,US/Central,KCPS,2022-06-15 18:53:00,92.0,92.0,45.0,29.46,5.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
94,A-592314,Source2,3,2022-06-15 18:07:25,2022-06-15 19:08:31,38.644465999999994,-90.189507,38.7267,-90.32788,0.0,Left lane blocked due to crash on I-44 Eastbound before Madison St.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2022-06-15 18:53:00,92.0,92.0,45.0,29.46,5.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
95,A-592474,Source2,3,2022-06-15 17:57:52,2022-06-15 18:42:35,38.511395,-90.365364,38.7267,-90.32788,0.0,Four lanes blocked due to crash on I-270 Southbound after Exit 2 MO-21 Tesson Ferry Rd.,I-270,St Louis,MO,63128,US,US/Central,KCPS,2022-06-15 18:53:00,92.0,92.0,45.0,29.46,5.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
96,A-592588,Source2,3,2022-06-15 16:41:06,2022-06-15 17:26:07,38.729774,-90.33429,38.7267,-90.32788,0.0,Three lanes blocked due to crash on I-70 Eastbound at Exit 238A I-170.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-06-15 16:51:00,96.0,96.0,38.0,29.25,9.0,S,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
97,A-593274,Source2,1,2022-06-15 07:57:52,2022-06-15 08:27:27,38.477718,-90.304413,38.7267,-90.32788,0.0,Crash on MO-231 Telegraph Rd at Yaeger Rd.,Yaeger Rd,St Louis,MO,63129-3140,US,US/Central,KCPS,2022-06-15 07:53:00,82.0,82.0,74.0,29.53,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
98,A-593750,Source2,2,2022-06-14 16:00:22,2022-06-14 16:59:29,38.56675300000001,-90.439903,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-270 Southbound at Exits 5A 5B I-44 Exits 276 277A.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2022-06-14 15:51:00,97.0,97.0,43.0,29.21,10.0,SSW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
99,A-596973,Source2,2,2022-06-10 13:44:10,2022-06-10 14:13:03,38.630112,-90.341652,38.7267,-90.32788,0.6499999761581421,Exit ramp from I-64 Westbound at Exits 31A 31B 31B-A to S Brentwood Blvd Northbound lane blocked due to crash.,Everett Ave,St Louis,MO,63117,US,US/Central,KSTL,2022-06-10 13:51:00,80.0,80.0,48.0,29.24,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
100,A-597842,Source2,3,2022-06-09 18:27:50,2022-06-09 18:57:27,38.629375,-90.326332,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-64 Eastbound before Exit 33A Big Bend Blvd.,US-40,St Louis,MO,63117,US,US/Central,KSTL,2022-06-09 18:51:00,81.0,81.0,38.0,29.32,10.0,WSW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
101,A-597989,Source2,3,2022-06-09 16:37:28,2022-06-09 17:06:43,38.578327,-90.446487,38.7267,-90.32788,0.0,Three lanes blocked due to crash on I-270 Northbound before Exit 8 Dougherty Ferry Rd.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2022-06-09 16:51:00,83.0,83.0,36.0,29.32,10.0,W,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
102,A-597990,Source2,3,2022-06-09 16:18:48,2022-06-09 17:03:46,38.592854,-90.449524,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-270 Westbound at Exit 9 MO-100 Manchester Rd.,I-270,St Louis,MO,63131,US,US/Central,KSTL,2022-06-09 15:51:00,83.0,83.0,36.0,29.33,10.0,WSW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
103,A-598018,Source2,3,2022-06-09 17:08:48,2022-06-09 18:11:19,38.632542,-90.301193,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-64 Westbound after Exit 34A Skinker Blvd.,I-64,St Louis (City),MO,63139,US,US/Central,KCPS,2022-06-09 16:53:00,81.0,81.0,38.0,29.52,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
104,A-598045,Source2,3,2022-06-09 15:45:22,2022-06-09 16:15:02,38.635757,-90.419121,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-64 Westbound at Spoede Rd.,US-61,St Louis,MO,63131,US,US/Central,KSTL,2022-06-09 15:51:00,83.0,83.0,36.0,29.33,10.0,WSW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
105,A-598571,Source2,1,2022-06-09 07:22:13,2022-06-09 08:10:54,38.490952,-90.33374,38.7267,-90.32788,0.0,Crash on Mehl Ave at Sunrise Ln.,Mehl Ave,St Louis,MO,63129,US,US/Central,KCPS,2022-06-09 06:53:00,64.0,64.0,90.0,29.59,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
106,A-599278,Source2,3,2022-06-08 17:57:11,2022-06-08 18:42:13,38.698116,-90.450768,38.7267,-90.32788,0.0,Three lanes blocked due to crash on I-270 Southbound after Exits 16 / MO-364.,I-270,St Louis,MO,63146,US,US/Central,KSTL,2022-06-08 17:51:00,79.0,79.0,58.0,29.22,10.0,WNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
107,A-599780,Source2,3,2022-06-08 10:43:11,2022-06-08 12:09:36,38.697899,-90.260933,38.7267,-90.32788,0.0,Right hand shoulder blocked due to crash on I-70 Eastbound after Exit 242 Goodfellow Blvd.,I-70,St Louis (City),MO,63120,US,US/Central,KSTL,2022-06-08 10:51:00,75.0,75.0,71.0,29.14,10.0,WNW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
108,A-600135,Source2,3,2022-06-08 07:14:30,2022-06-08 07:43:53,38.630688,-90.228004,38.7267,-90.32788,0.0,Left lane blocked due to crash on I-64 Westbound at Exits 37 Market St.,I-64,St Louis (City),MO,63103,US,US/Central,KCPS,2022-06-08 06:53:00,69.0,69.0,96.0,29.35,2.0,SE,15.0,0.6,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
109,A-600238,Source2,3,2022-06-08 06:30:09,2022-06-08 07:20:20,38.605179,-90.308311,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-44 Eastbound before Exit 284A Jamieson Ave.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-06-08 06:30:00,69.0,69.0,100.0,29.45,2.0,NW,7.0,0.13,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
110,A-600239,Source2,1,2022-06-08 06:26:25,2022-06-08 07:17:14,38.686005,-90.354332,38.7267,-90.32788,0.0,Right hand shoulder blocked due to crash on I-170 Southbound before Exit 4 MO-D.,I-170,St Louis,MO,63114,US,US/Central,KSTL,2022-06-08 06:21:00,69.0,69.0,87.0,29.14,9.0,SE,17.0,0.36,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
111,A-600645,Source2,3,2022-06-07 16:43:09,2022-06-07 17:28:09,38.638363,-90.344131,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-170 Southbound after Exit 1D Brentwood Blvd.,I-170,St Louis,MO,63105,US,US/Central,KSTL,2022-06-07 16:51:00,83.0,83.0,49.0,29.22,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
112,A-603182,Source2,3,2022-06-02 16:40:13,2022-06-02 17:09:21,38.629379,-90.326408,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-64 Eastbound after Exit 31A Hanley Rd.,US-40,St Louis,MO,63117,US,US/Central,KSTL,2022-06-02 16:51:00,76.0,76.0,35.0,29.31,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
113,A-603336,Source2,3,2022-06-02 14:38:41,2022-06-02 16:13:25,38.635677,-90.415558,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-64 Westbound before Exit 27 Forty Dr.,US-61,St Louis,MO,63131,US,US/Central,KSTL,2022-06-02 14:51:00,77.0,77.0,37.0,29.31,10.0,WNW,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
114,A-605216,Source2,3,2022-06-01 05:33:55,2022-06-01 06:18:11,38.630688,-90.228004,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-64 Westbound at Exits 37 / Forest Park Ave.,I-64,St Louis (City),MO,63103,US,US/Central,KCPS,2022-06-01 05:27:00,74.0,74.0,76.0,29.54,10.0,N,18.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
115,A-605286,Source2,3,2022-06-01 06:38:04,2022-06-01 07:43:20,38.61398300000001,-90.225471,38.7267,-90.32788,0.0,Right lane blocked due to crash on I-44 Eastbound after Exit 288 Grand Blvd.,I-44,St Louis (City),MO,63104,US,US/Central,KCPS,2022-06-01 06:53:00,69.0,69.0,96.0,29.55,5.0,CALM,0.0,0.34,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
116,A-605566,Source2,3,2022-05-31 18:55:02,2022-05-31 20:09:35,38.507175,-90.338104,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-55 Northbound after Exit 197 / I-255.,Rusty Rd,St Louis,MO,63128,US,US/Central,KCPS,2022-05-31 19:53:00,84.0,84.0,56.0,29.46,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,
117,A-607602,Source2,3,2022-05-29 19:21:00,2022-05-29 20:05:37,38.720905,-90.306122,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-70 Westbound at Exits 239 240 241A MO-N.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-05-29 19:51:00,81.0,81.0,50.0,29.1,10.0,SSE,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
118,A-610088,Source2,3,2022-05-26 10:20:07,2022-05-26 11:10:04,38.628353,-90.18605,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-44 Eastbound near Exit 292A Memorial Dr.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2022-05-26 09:53:00,72.0,72.0,64.0,29.28,10.0,S,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
119,A-610128,Source2,3,2022-05-26 08:49:36,2022-05-26 10:09:26,38.574898,-90.443863,38.7267,-90.32788,0.0,Two lanes blocked due to crash on I-270 Northbound after Exit 7 Big Bend Rd.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2022-05-26 08:51:00,72.0,72.0,68.0,29.07,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
